Sr. No.,Link to the order,IDENTIFICATION INDICATORS,1. Matter ID [Alphanumeric],"2. Appeal Number [Alphanumeric]

","3. Name of Company
[English, 99]

",4. Appellant(s) [English],"5. Lead Counsel(s) for Appellant(s)
[English, 99] 

",6. Respondent(s) [English],"7. Lead Counsel(s) for Respondent(s)
[English, 99] 

","8. Date of Last Hearing
[Numeric (DD-MM-YYYY format), 99]

","9. Date Order was Reserved 
[Numeric (DD-MM-YYYY format), 99, NA]

","10. Date of Order
[Numeric (DD-MM-YYYY format), 99]

","11. Date of Show Cause Notice
[Numeric (DD-MM-YYYY format), 99, NA] ","12. Date of Impugned Order(s)
[Numeric (DD-MM-YYYY format), 99]","13. Link to Impugned Order [URL]

",14. ERC from which appeal arises [Alphanumeric],TRIBUNAL COMPOSITION ,"15. Bench Strength
[Numeric, 99]

","16. Bench has Chairperson 
[Yes (1), No (0), 99] 

","17. Name of Chairperson
[English, NA]

","18. Bench has Judicial Member [Yes (1), No (0), 99] ","19. Name of Judicial Member
[English, NA]

","20. Bench has Technical Member [Yes (1), No (0), 99]","21. Name of Technical Member
[English, NA]

","22. Order Written by Chairperson
[Yes (1), No (0), 99, NA] 

","23. Order Written by Judicial Member
[Yes (1), No (0), 99, NA]

","24. Order Written by Technical Member
[Yes (1), No (0), 99, NA]

","25. Dissenting Opinion
[Yes (1), No (0), 99] 

","26. Dissenting Member
[English, NA]

",ENERGY SOURCE INDICATORS  ,"27. Energy Source was Solar
[Yes (1), No (0), 99]

","28. Energy Source was Wind
[Yes (1), No (0), 99]

","29. Energy Source was Oil
[Yes (1), No (0), 99]

","30. Energy Source was Biomass
[Yes (1), No (0), 99]

","31. Energy Source was Bagasse
[Yes (1), No (0), 99]

","32. Energy Source was Coal
[Yes (1), No (0), 99]

","33. Energy Source was Other 
[Yes (1), No (0), 99]

",PROJECT TYPE INDICATORS,"34. Project was State Entity [Yes (1), No (0), 99] ","35. Project was Power Generator selling to Private Parties [Yes (1), No (0), 99] ","36. Project was a Stand-Alone System
[Yes (1), No (0), 99]

","37. Project was a Captive Project
[Yes (1), No (0), 99]

","38. Project was an Electricity Trader
[Yes (1), 99, NA]

","39. Project was a Transmission Licensee 
[Yes (1), 99, NA]

","40. Project was a Sale-to-State Utility  [Yes (1), 99, NA]","41. Project was RTC Compliant [Yes (1), No (0), 99, NA]","42. Project was RPO Compliant [Yes (1), No (0), 99, NA]",PRAYERS AND ISSUES,"43. Appellant’s Prayers
[English, 99]

","44. Issues
[English, 99]

","45. Issue tariff related?
[Yes (1), No (0), 99]

","46. Dispute over the completion date or a delay in completion?
[Yes (1), No (0), 99]

","47. Issue regarding open access or wheeling and banking?
[Yes (1), No (0), 99]

","48. Issue on non-payment by the state entity?
[Yes (1), No (0), 99]

","49. Issue on exercise of regulatory powers by ERC?
[Yes (1), No (0), 99]

","50. Issue regarding purchase obligations of renewable energy?
[Yes (1), No (0), 99]

","51. Order
[English, 99]

",PRECEDENT,"52. Order cites prior APTEL Orders
[Yes (1), No (0)]

","53. Order cites prior ERC Orders
[Yes (1), No (0)]

",LEGISLATION/ REGULATION,"54. Electricity Act, 2003 invoked
[Yes (1), No (0)]

","55. Fees for Making Application for Grant of License Rules, 2004 invoked
[Yes (1), No (0)]

","56. National Electricity Plan Notification Rules, 2004 invoked
[Yes (1), No (0)]

","57. Means of Delivery of Notice, Order or Document Rules, 2004 invoked
[Yes (1), No (0)]

","58. Appellate Tribunal for Electricity (Procedure, Form, Fee and Record of Proceedings) Rules, 2007 invoked
[Yes (1), No (0)]

","59. Electricity Rules, 2005 invoked
[Yes (1), No (0)]

","60. Electricity (Rights of Consumers) Amendment Rules, 2021 invoked
[Yes (1), No (0)]

","61. Electricity (Late Payment Surcharge and Related Matters) Rules, 2022 invoked
[Yes (1), No (0)]

","62. Electricity (Promoting Renewable Energy Through Green Energy Open Access) Rules, 2022 invoked
[Yes (1), No (0)]

","63. Other Legislation, Rules, Regulations invoked [Alphanumeric]",INTERIM PROCEEDINGS,"64. Interim stay of the impugned order granted
[Yes (1), No (0), 99, NA]

","65. Interim stay was granted ex parte
[Yes (1), No (0), 99, NA]

","66. Deposit of penalty under S. 111 of Electricity Act dispensed with?
[Yes (1), No (0), NA]

","67. Why dispensed?
[English, NA]

",APPEAL WITHDRAWN/ REMANDED/ DISMISSED/ ALLOWED,"68. Appeal Withdrawn
[Yes (1), NA ]

","69. Filed Fresh Appeal
[Yes (1), NA]

","70. Delay in Filing Appeal
[Yes (1), NA] 

","71. Delay Condoned
[Yes (1), No (0), NA]

","72. Appeal Remanded
[Yes (1), No (0)]

","73. Procedural Ground 1 
[Descriptive, 99, NA] 

","74. Impugned Order Quashed
[Yes (1), No (0), 99, NA].

","75. Appeal Dismissed 
[Yes (1), No (0), 99]

","76. Appeal Partly Allowed
[Yes (1), No (0), 99] 
","77. Appeal Fully Allowed
[Yes (1), No (0), 99]

","78. Allowed because:
[English,99,NA]

",SANCTIONS,"79. Impugned Order involved  sanctions imposed by ERC
[Yes (1), No (0), 99]

","80. Part Penalty Amount Deposited for Appeal
[Figures in Indian numbering system, 99, NA]

","81. Sanctions Modified
[Yes (1), No (0), 99, NA] 
","82. Penalty Amount under ERC Order
[Figures in Indian numbering system, 99, NA]

","83. Modified Penalty Amount under APTEL Order
[Figures in Indian numbering system, 99, NA]

","84. Did the ERC revoke a party’s licence?
[Yes (1), No (0), 99, NA]

","85. Did the APTEL set aside the revocation of licence?
[Yes (1), No (0), 99, NA]

","86. Did the ERC impose terms and conditions under Section 19 without revoking a party’s licence?
[Yes (1), No (0), 99, NA]

","87. Did the ERC suspend a distribution licence?
[Yes (1), No (0), 99, NA]

","88. Did the APTEL set aside such suspension?
[Yes (1), No (0), 99, NA]

","89. Did the APTEL modify the conditions imposed on such party?
[Yes (1), No (0), 99, NA]

","90. Did the ERC require a licensee to sell their utility under Section 20?
[Yes (1), No (0), 99,NA]

","91. Did the APTEL set aside such sale?
[Yes (1), No (0), 99, NA]

",COSTS,"92. Costs Ordered
[Yes (1), No (0), 99] 

","93. Quantum of costs
[Figures in Indian numbering system, 99, NA]

","94. Costs Ordered on Appellant
[Yes (1), No (0), 99, NA]

","95. Costs Ordered on Respondent
[Yes (1), No (0), 99, NA]

",Remarks,Impugned Order Arose from Petition Type,Notes on Petition Types
11,,,,,,,,Sri Venkateswara Boards,99,,,,,,,,,,,,,,,,,,,,,,99,99,99,99,99,99,99,,99,99,99,1,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
12,,,,,,,,Tamil Nadu Spinning Mills Association,MG Ramachandran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
13,,,,,,,,The Southern India Mills Association,Rahul Balaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
14,https://drive.google.com/file/d/1CfmPIR7e1S4xwNmTbWX94fdOey1taKV-/view?usp=sharing,,,188/2019,,Indian Railways,MG Ramachandran,,,99,99,27-02-2020,NA,25-03-2019,,TNERC,,2,1,Justice RK Gauba,0,NA,1,Ravindra Kumar Verma,1,0,0,0,NA,,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,99,99,,"Indian Railways, an establishment working under the control of the Central Government in terms of the Railways Act, 1989, has been constrained to come to this Tribunal by the present appeal under Section 111 of the Electricity Act, 2003 to assail the decision of the Tamil Nadu Electricity Regulatory Commission (hereinafter referred to as “TNERC” or “State Commission”) dated 25.03.2019 passed in Petition No. M.P. 4 of 2019, declining to entertain the request, inter-alia, for direction to the respondents – State Transmission and Distribution Companies – to process the application and grant non-discriminatory open access based on its claim of being a deemed licensee with certain other ancillary reliefs, the prime reason being that the State Commission was not satisfied with the “form” in which such petition had been presented.",99,99,99,99,99,99,99,"Given importance of the subject and the stakes involved, it is desirable that the State Commission takes an appropriate decision as expeditiously as possible preferably within four months of the first date of hearing set by us.
The appeal and the application filed therewith are disposed of in above terms.",,0,1,,1,0,0,0,0,0,0,0,0,"Railways Act, 1989",,NA,NA,1,"On careful perusal of the above reasoning, we find the State Commission has actually abdicated its responsibility. As noted earlier, it is the statutory responsibility of the State Commission to frame Regulations in terms of Section 16 and 181 of the Electricity Act, 2003. The said clauses do not require petition to be moved by an interested party. There is no reason why there should have been a default in discharge of such responsibility particularly when the statute also speaks of “general” conditions and specifies certain time-lines on the subject [Proviso to Section 16 and fifth Proviso to Section 42(2)]. Be that as it may, the framing of Regulations is not a condition precedent for exercise of the jurisdiction. Further, the State Commission should have borne in mind that it is the substance of the prayer made in the petition which should regulate its procedure and action rather than the label of the provision of law under which a petition is presented. Finding fault with the “form” and losing out on the substance of the prayer is unacceptable.",,0,NA,NA,NA,1,NA,1,0,0,1,"On careful perusal of the above reasoning, we find the State Commission has actually abdicated its responsibility. As noted earlier, it is the statutory responsibility of the State Commission to frame Regulations in terms of Section 16 and 181 of the Electricity Act, 2003. The said clauses do not require petition to be moved by an interested party. There is no reason why there should have been a default in discharge of such responsibility particularly when the statute also speaks of “general” conditions and specifies certain time-lines on the subject [Proviso to Section 16 and fifth Proviso to Section 42(2)]. Be that as it may, the framing of Regulations is not a condition precedent for exercise of the jurisdiction. Further, the State Commission should have borne in mind that it is the substance of the prayer made in the petition which should regulate its procedure and action rather than the label of the provision of law under which a petition is presented. Finding fault with the “form” and losing out on the substance of the prayer is unacceptable.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,99,99,99,99,,MP,
15,,,,,,,,Tamil Nadu Electricity Board Limited,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
16,,,,,,,,Tamil Nadu Generation and Distribtution Corporation Limited,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
17,,,,,,,,Tamil Nadu Transmission Corporation Limited,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
18,,,,,,,,State Load Despatch Centre,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
19,,,,,,,,Open Access and Coordination,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
20,,,,,,,,Tamil Nadu Electricity Regulatory Commission,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
21,https://drive.google.com/file/d/1DhQgL7I1EErpO-wKcIcWsBYdhsEKzBt2/view?usp=sharing,,,350/2017,,Ramnad Solar Power Limited,Amit Kumar,,,99,99,30-05-2019,NA,30-06-2017,,TNERC,,2,1,Justice Manjula Chellur,0,NA,1,Ravindra Kumar Verma,0,NA,1,0,NA,,1,99,99,99,99,99,99,,0,1,0,0,NA,NA,NA,99,99,,"(a) Allow the Appeal and set aside the Impugned Order dated 30.06.2017, as per the submissions of the Appellant and direct the Respondent Commission to treat the matter as Miscellaneous Petition, register and examine the Petition of the Appellant in exercise of its regulatory powers; and (b) Pass such other and further orders, as this Tribunal deem fit and proper in the facts and circumstances of the case","A. Whether the Respondent Commission failed to appreciate that the Petition filed by the Appellant was regulatory and not adjudicatory in nature? B. Whether the Respondent Commission acted contrary to the settled position of law that:-
(a) “regulatory” and “adjudicatory” functions of an Electricity Regulatory Commission are different; and
(b) Within the regulatory framework under the aegis of the Electricity Commissions, solar project developers are entitled to “Must-Run” status, and protection against back-down instructions; C. Whether the Impugned Order is violative of the objectives of Section 86(1)(e) of the Electricity Act, 2003, National Electricity Policy, Tariff Policy, National Solar Mission, Solar Energy Policy 2012 issued by the State of Tamil Nadu, which are binding regulations, and the doctrine of legitimate expectation as also the international convention, UNFCCC, which incentivises generation of electricity from renewable sources? D. Whether the Respondent Commission failed to appreciate that there is no dispute involved in the present matter and that the Appellant is only seeking declaration of “Must-Run” status of the power plant and directions to the Respondents to stop issuing back-down instructions to the Appellant, and that too without any written communication? E. Whether the Respondent Commission has failed to appreciate that merely because a monetary claim is involved in the matter, the same does not necessarily mean that the matter involves a dispute? F. Whether the Respondent Commission failed to appreciate that the identity or character of the party filing the petition is not a determining factor regarding the nature of the petition i.e. whether regulatory or adjudicatory? G. Whether the Respondent Commission rightly directed conversion of the Petition filed by Appellant invoking regulatory power, into a Dispute Resolution Petition despite the fact that the affidavit filed by the Respondent Commission in the Tamil Nadu High Court wherein Chairman has voluntarily given under taking that they would not take up hearing of the Dispute Petitions, pending the final outcome of the court case in the Madras High Court (now pending with Hon’ble Supreme Court)?",0,0,0,0,1,0,The Impugned Order dated 30.06.2017 passed by the first Respondent/the State Commission in the Pre-Registration Case No.2. is hereby set aside.,,0,0,,1,0,0,0,0,0,0,0,0,"National Electricity Policy; Tariff Policy; National Solar Mission; Solar Energy Policy, 2012; TNERC (Conduct of Business) Regulations, 2004; TNERC (Fees and Fines) Regulations, 2004; Indian Electricity Grid Code; Tamil Nadu Electricity Grid Code;",,NA,NA,0,NA,,0,NA,NA,NA,1,"From the above it is clear that the Fees and Fine Regulations only define the fees to be charged from a particular petitioner for a particular type of Petition under Section (a) above. What it means is that for adjudication of dispute between licensees and generating companies which have come under Section 86(1)(f) of the Electricity Act, 2003 should pay 1% of the amount in dispute subject to a minimum of Rs.20000/-. It does not talk about the classification of Petitions and should not be used as a guiding criteria for classifying a Petition into DRP and miscellaneous. One may ask what is the criteria for classifying a Petition as DRP or miscellaneous and the answer is nature of the prayer. It is the nature of the prayer which will define the nature of the Petition. If the nature of the prayer calls for the exercise of the regulatory powers of the State Commission than it is regulatory and it will be termed as a miscellaneous Petition whereas if the nature of the Petition is such that it is not regulatory but adjudicatory than only it can be termed as a DRP. It is also relevant to point out here that the mere fact that the Appellant has filed the Petition under Section 86 (1) (f) and therefore it should be termed as a DRP is wrong and erroneous and need not to be relied upon. In all such cases one must be guided by the nature of prayer alone. All these things have neither been discussed nor been mentioned nor been analysed in the Impugned Order.",1,0,0,1,"This matter is in-principle related to procurement of electricity from the solar plants of the Appellant. This is a regulatory aspect and not an adjudicatory function. However, the Secretary of the State Commission have not considered this aspect before arriving at a decision that the Petition in question is a DRP and not miscellaneous. The State Commission also in their Impugned Order has not considered the nature of the prayer and has not discussed this issue in their Impugned Order. As such it is serious lapse on the part of the State Commission and the Impugned Order passed by the State Commission needs to be set aside.      From the above it is clear that the Fees and Fine Regulations only define the fees to be charged from a particular petitioner for a particular type of Petition under Section (a) above. What it means is that for adjudication of dispute between licensees and generating companies which have come under Section 86(1)(f) of the Electricity Act, 2003 should pay 1% of the amount in dispute subject to a minimum of Rs.20000/-. It does not talk about the classification of Petitions and should not be used as a guiding criteria for classifying a Petition into DRP and miscellaneous. One may ask what is the criteria for classifying a Petition as DRP or miscellaneous and the answer is nature of the prayer. It is the nature of the prayer which will define the nature of the Petition. If the nature of the prayer calls for the exercise of the regulatory powers of the State Commission than it is regulatory and it will be termed as a miscellaneous Petition whereas if the nature of the Petition is such that it is not regulatory but adjudicatory than only it can be termed as a DRP. It is also relevant to point out here that the mere fact that the Appellant has filed the Petition under Section 86 (1) (f) and therefore it should be termed as a DRP is wrong and erroneous and need not to be relied upon. In all such cases one must be guided by the nature of prayer alone. All these things have neither been discussed nor been mentioned nor been analysed in the Impugned Order.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,PRC,
22,,,,,,,,Tamil Nadu Electricity Regulatory Commission,Sethu Ramalingam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
23,,,,,,,,Tamil Nadu Generation and Distribtution Corporation Limited,S Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
24,,,,,,,,Tamil Nadu State Load Despatch Centre,S Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
25,,,,,,,,Tamil Nadu Transmission Corporation Limited,S Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
26,,,,,,,,The Ministry of New and Renewable Energy,Dilip Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
27,https://drive.google.com/file/d/1BtEtW4Zx6dL6w5MJWfaf8XQ9tiMrg55N/view?usp=sharing,,,31/2017,,Ramnad Renewable Energy Limited,Amit Kapur,,,99,99,24-09-2019,NA,16-11-2016,,TNERC,,2,1,Justice Manjula Chellur,0,NA,1,Ravindra Kumar Verma,0,NA,1,0,NA,,1,99,99,99,99,99,99,,0,1,0,0,NA,NA,99,99,99,,"(a) Allow the Appeal and set aside the Impugned Order, as per the submissions of the Appellant and direct the Respondent Commission to examine the Petition of the Appellant in exercise of its regulatory powers; and
(b) Pass such other and further orders, as this Hon’ble Tribunal deem fit and proper in the facts and circumstances of the case","Whether the Respondent Commission failed to appreciate that the Petition filed by Ramnad Renewable Energy Ltd. was regulatory and not adjudicatory in nature? Whether the Respondent Commission acted contrary to:-
(a) the settled position of law that:-
(i) “regulatory” and “adjudicatory” functions of an Electricity Regulatory Commission are different;
(ii) Within the regulatory framework under the aegis of the Electricity Commissions, project developers are entitled to extension of control period when the project commissioning is delayed for no fault of the project developers;
(b) judgments of this Hon’ble Tribunal including the case of GUVNL vs. GERC, reported as MANU/ET/0057/2016; and
(c) Regulation 3 of TNERC New and Renewable Sources of Energy Regulations, 2008 which provides that the obligation of providing evacuation facility from the solar power plant is of the Respondent No. 2? Whether the Impugned Order is violative of the objectives of Section 86(1)(e) of the Electricity Act, 2003, National Electricity Policy, Tariff Policy, Energy Policy 2012 issued by the State of Tamil Nadu and doctrine of legitimate expectation as also the international convention, UNFCCC, which incentivises generation of electricity from renewable sources? Whether the Respondent Commission failed to appreciate that there is no dispute with regard to the date of commissioning of the Appellant’s power plant and that the Appellant is only seeking extension of control period which is well within the powers and jurisdiction of the Respondent Commission in terms of Regulations 48 of (Conduct of Business) Regulations, 2004? Whether the Respondent Commission rightly directed conversion of the Petition filed by Appellant invoking regulatory power, into a Dispute Resolution Petition despite the fact that the affidavit filed by the Respondent Commission in the Tamil Nadu High Court wherein they have voluntarily given under taking that they would not take up hearing of the Dispute Petitions, pending the final outcome of the court case in the Madras High Court (now pending with Hon’ble Supreme Court)?",1,0,0,0,1,0,"Having regard to the facts and circumstances of the case as stated above, the Appeal No. 31 of 2017 and Appeal No. 32 of 2017 filed by the Appellants are allowed. The Impugned Orders dated 16.11.2016 passed by the first Respondent/the State Commission in the Pre-Registration Case No.2 and Pre-Registration Case No.3 are hereby set aside. The matter stands remitted back to the first Respondent/the State Commission with the direction to pass the order in the light of the observations made in the preceding paragraphs above in accordance with law as expeditiously as possible within a period of three months after receiving the copy of this judgement.",,0,0,,1,0,0,0,0,0,0,0,0,"TNERC New and Renewable Sources of Energy Regulations, 2008; National Electricity Policy; Tariff Policy; Energy Policy, 2012;",,NA,NA,NA,NA,,NA,NA,NA,NA,1,NA,1,0,0,1,"The State Commission has not discussed the facts of the case and the prayer of the Appellant, to consider the Petition filed by them, as Miscellaneous Petition and also to exercise the regulatory powers of the State Commission. The entire analysis is bent towards justifying that it is a Dispute Resolution Petition. In view of the facts of the case, the averments made by the Appellant, the grounds given by the Appellant in their appeal and the prayer made by the Appellant, it would be appropriate to treat the Petition of the Appellant as Miscellaneous Petition and not as a Dispute Resolution Petition because of monetary claims between the licensee and the generator.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,PRC,
28,,,,,,,,Tamil Nadu Electricity Regulatory Commission,Sethu Ramalingam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
29,,,,,,,,Tamil Nadu Generation and Distribtution Corporation Limited,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
30,,,,,,,,Chief Engineer / Non-Conventional Energy Sources,G Umapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
31,,,,32/2017,,Kamuthi Solar Power Limited,Amit Kapur,,,,,,NA,16-11-2016,,TNERC,,,,,,,,,,,,,,,1,99,99,99,99,99,99,,0,1,0,0,NA,NA,99,99,99,,"(a) Allow the Appeal and set aside the Impugned Order, as per the submissions of the Appellant and direct the Respondent Commission to examine the Petition of the Appellant in exercise of its regulatory powers; and
(b) Pass such other and further orders, as this Hon’ble Tribunal deem fit and proper in the facts and circumstances of the case","Whether the Respondent Commission failed to appreciate that the Petition filed by Ramnad Renewable Energy Ltd. was regulatory and not adjudicatory in nature? Whether the Respondent Commission acted contrary to:-
(a) the settled position of law that:-
(i) “regulatory” and “adjudicatory” functions of an Electricity Regulatory Commission are different;
(ii) Within the regulatory framework under the aegis of the Electricity Commissions, project developers are entitled to extension of control period when the project commissioning is delayed for no fault of the project developers;
(b) judgments of this Hon’ble Tribunal including the case of GUVNL vs. GERC, reported as MANU/ET/0057/2016; and
(c) Regulation 3 of TNERC New and Renewable Sources of Energy Regulations, 2008 which provides that the obligation of providing evacuation facility from the solar power plant is of the Respondent No. 2? Whether the Impugned Order is violative of the objectives of Section 86(1)(e) of the Electricity Act, 2003, National Electricity Policy, Tariff Policy, Energy Policy 2012 issued by the State of Tamil Nadu and doctrine of legitimate expectation as also the international convention, UNFCCC, which incentivises generation of electricity from renewable sources? Whether the Respondent Commission failed to appreciate that there is no dispute with regard to the date of commissioning of the Appellant’s power plant and that the Appellant is only seeking extension of control period which is well within the powers and jurisdiction of the Respondent Commission in terms of Regulations 48 of (Conduct of Business) Regulations, 2004? Whether the Respondent Commission rightly directed conversion of the Petition filed by Appellant invoking regulatory power, into a Dispute Resolution Petition despite the fact that the affidavit filed by the Respondent Commission in the Tamil Nadu High Court wherein they have voluntarily given under taking that they would not take up hearing of the Dispute Petitions, pending the final outcome of the court case in the Madras High Court (now pending with Hon’ble Supreme Court)?",1,0,0,0,1,0,"Having regard to the facts and circumstances of the case as stated above, the Appeal No. 31 of 2017 and Appeal No. 32 of 2017 filed by the Appellants are allowed. The Impugned Orders dated 16.11.2016 passed by the first Respondent/the State Commission in the Pre-Registration Case No.2 and Pre-Registration Case No.3 are hereby set aside.",,,,,,,,,,,,,,,,NA,NA,NA,NA,,NA,NA,NA,NA,1,NA,1,0,0,1,"The State Commission has not discussed the facts of the case and the prayer of the Appellant, to consider the Petition filed by them, as Miscellaneous Petition and also to exercise the regulatory powers of the State Commission. The entire analysis is bent towards justifying that it is a Dispute Resolution Petition. In view of the facts of the case, the averments made by the Appellant, the grounds given by the Appellant in their appeal and the prayer made by the Appellant, it would be appropriate to treat the Petition of the Appellant as Miscellaneous Petition and not as a Dispute Resolution Petition because of monetary claims between the licensee and the generator.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,,
